d,price_usd,lth_realized_price
2019-06-30,10842.6167109877,4089.52
2019-07-01,10569.5517282291,4085.24
2019-07-02,10766.0833162186,4087.66
2019-07-03,11952.0248935126,4084.12
2019-07-04,11177.0103787551,4079.17
2019-07-05,10998.3991004676,4071.55
2019-07-06,11208.225600526,4070.64
2019-07-07,11456.1836039158,4071.54
2019-07-08,12319.6228758036,4070.79
2019-07-09,12579.107616014,4066.1
2019-07-10,12106.7829313267,4065.35
2019-07-11,11294.678028346,4055.63
2019-07-12,11813.3237158971,4058.36
2019-07-13,11346.837148159,4056.72
2019-07-14,10283.0757891292,4055.39
2019-07-15,10926.3802741087,4056.95
2019-07-16,9471.1408647575,4056.3
2019-07-17,9674.8824611338,4053.56
2019-07-18,10679.8906896552,4054.13
2019-07-19,10532.2027291058,4061.35
2019-07-20,10862.6485479252,4062.86
2019-07-21,10589.7064907656,4062.09
2019-07-22,10318.5609251899,4061.25
2019-07-23,9866.6489403857,4058.82
2019-07-24,9792.7875365284,4070.1
2019-07-25,9897.1867860316,4070.62
2019-07-26,9836.6967881356,4069.23
2019-07-27,9446.6720520748,4068.99
2019-07-28,9529.7887919345,4068.55
2019-07-29,9504.1589159556,4096.59
2019-07-30,9589.1092060199,4095.15
2019-07-31,10059.0040189947,4094.33
2019-08-01,10400.3070143776,4094.07
2019-08-02,10529.6944544126,4093.86
2019-08-03,10810.4216686148,4093.78
2019-08-04,10986.5089291058,4090.31
2019-08-05,11790.0239375804,4073.19
2019-08-06,11423.4970017534,4063.02
2019-08-07,11967.2735473407,4058.46
2019-08-08,11938.2346108708,4057.5
2019-08-09,11858.3410984804,4056.9
2019-08-10,11303.7305618936,4057.1
2019-08-11,11530.195242256,4056.59
2019-08-12,11384.6962465809,4056.45
2019-08-13,10867.05475827,4055.49
2019-08-14,10024.3795917008,4055.3
2019-08-15,10310.0858696669,4055.8
2019-08-16,10373.3219028054,4056.31
2019-08-17,10207.1555616598,4056.93
2019-08-18,10331.3099760374,4057.41
2019-08-19,10884.6297744009,4056.42
2019-08-20,10771.3923793688,4056.36
2019-08-21,10096.8302238457,4055.35
2019-08-22,10119.7145248393,4056.33
2019-08-23,10414.1441725891,4056.9
2019-08-24,10147.0871548802,4057.07
2019-08-25,10100.3567783752,4056.99
2019-08-26,10362.6434723553,4056.74
2019-08-27,10168.221571654,4055.07
2019-08-28,9724.799978083,4055.57
2019-08-29,9482.3117349503,4056.58
2019-08-30,9577.678823495,4056.92
2019-08-31,9605.0244614261,4057.56
2019-09-01,9762.9365568966,4058.0
2019-09-02,10377.3383845704,4058.26
2019-09-03,10618.7815058445,4058.31
2019-09-04,10577.2410839275,4058.1
2019-09-05,10580.1846995909,4056.44
2019-09-06,10330.8497312098,4070.79
2019-09-07,10494.5069649328,4070.92
2019-09-08,10407.2656573933,4070.54
2019-09-09,10332.4644424313,4071.54
2019-09-10,10085.9519243133,4073.12
2019-09-11,10142.1480603741,4071.17
2019-09-12,10403.3599707773,4072.44
2019-09-13,10345.3387469316,4074.18
2019-09-14,10363.4528963179,4075.07
2019-09-15,10306.1696674459,4076.8
2019-09-16,10257.822761543,4078.25
2019-09-17,10195.6111811806,4077.75
2019-09-18,10161.3188664524,4081.13
2019-09-19,10268.3926291642,4082.64
2019-09-20,10170.1251161309,4083.46
2019-09-21,9986.4061081239,4087.94
2019-09-22,10047.0134748685,4090.4
2019-09-23,9692.7410479252,4091.26
2019-09-24,8613.6712485097,4092.13
2019-09-25,8424.1576464056,4093.36
2019-09-26,8091.6952992402,4095.98
2019-09-27,8186.7796392753,4098.17
2019-09-28,8201.9790134424,4099.94
2019-09-29,8064.5080623612,4100.69
2019-09-30,8282.3654541204,4101.46
2019-10-01,8314.5513901227,4108.91
2019-10-02,8362.5307323203,4110.75
2019-10-03,8254.3399102864,4113.1
2019-10-04,8165.6861512566,4115.03
2019-10-05,8141.6337137931,4116.77
2019-10-06,7854.6098129749,4119.22
2019-10-07,8226.0234292811,4120.63
2019-10-08,8190.1151207481,4125.71
2019-10-09,8598.3319207481,4128.15
2019-10-10,8578.0903793103,4130.97
2019-10-11,8289.8540289305,4129.62
2019-10-12,8323.7501440678,4131.19
2019-10-13,8291.2506514319,4133.53
2019-10-14,8346.3684365868,4145.91
2019-10-15,8160.7126275278,4138.62
2019-10-16,8003.8559231444,4142.08
2019-10-17,8072.4893822911,4144.72
2019-10-18,7959.331993571,4155.73
2019-10-19,7948.4773372297,4156.0
2019-10-20,8213.7090392753,4158.93
2019-10-21,8211.6545587376,4162.46
2019-10-22,8029.2053728814,4162.55
2019-10-23,7458.0358568089,4163.32
2019-10-24,7454.3711381648,4166.61
2019-10-25,8656.655177557,4170.22
2019-10-26,9249.6467609585,4174.19
2019-10-27,9558.1560440094,4178.93
2019-10-28,9319.1781416715,4182.14
2019-10-29,9431.2071239042,4185.19
2019-10-30,9182.8550651666,4189.65
2019-10-31,9155.2772987727,4196.44
2019-11-01,9251.3812934541,4189.57
2019-11-02,9300.1908375219,4195.5
2019-11-03,9209.6386960842,4200.93
2019-11-04,9418.3601306254,4217.44
2019-11-05,9330.787222969,4217.82
2019-11-06,9354.9333822911,4213.7
2019-11-07,9210.7482223846,4258.23
2019-11-08,8791.3339349503,4263.45
2019-11-09,8810.7845619521,4268.53
2019-11-10,9042.8907232028,4277.21
2019-11-11,8713.2079295734,4282.47
2019-11-12,8788.9581429573,4286.77
2019-11-13,8766.7294305085,4295.14
2019-11-14,8645.4358036236,4296.2
2019-11-15,8465.8778885447,4298.43
2019-11-16,8477.6902428404,4299.45
2019-11-17,8505.1612232613,4303.89
2019-11-18,8183.5334135009,4268.72
2019-11-19,8116.8206725891,4280.56
2019-11-20,8076.5546600818,4283.35
2019-11-21,7612.2774880187,4274.33
2019-11-22,7277.524273232,4259.48
2019-11-23,7324.8361785506,4259.11
2019-11-24,6943.3806560491,4272.81
2019-11-25,7139.0446859731,4271.95
2019-11-26,7165.4377302747,4281.57
2019-11-27,7526.86381654,4285.03
2019-11-28,7436.3363817066,4292.06
2019-11-29,7747.7380420807,4305.06
2019-11-30,7556.1937212157,4309.88
2019-12-01,7417.7272060199,4316.8
2019-12-02,7318.3125218001,4325.81
2019-12-03,7306.4462333139,4345.53
2019-12-04,7215.0203448276,4365.98
2019-12-05,7404.0867949737,4381.11
2019-12-06,7534.2083559322,4393.38
2019-12-07,7512.06140263,4403.99
2019-12-08,7528.9402694331,4411.01
2019-12-09,7340.2274590883,4424.34
2019-12-10,7232.0917837522,4436.84
2019-12-11,7200.4644459965,4445.84
2019-12-12,7192.8490242548,4452.78
2019-12-13,7244.9037200468,4460.51
2019-12-14,7071.1070902981,4466.25
2019-12-15,7111.2866699591,4471.88
2019-12-16,6882.3957953244,4483.02
2019-12-17,6608.9619798364,4491.13
2019-12-18,7284.6254836353,4504.56
2019-12-19,7146.1676376388,4525.0
2019-12-20,7184.2191720631,4526.42
2019-12-21,7140.29801128,4532.58
2019-12-22,7479.4024078901,4538.9
2019-12-23,7321.7487238457,4542.0
2019-12-24,7235.6290838106,4542.11
2019-12-25,7191.1741656926,4552.09
2019-12-26,7194.6397583285,4581.88
2019-12-27,7237.1504472823,4583.26
2019-12-28,7306.6433082992,4579.85
2019-12-29,7391.578521391,4581.77
2019-12-30,7229.3971006429,4577.69
2019-12-31,7167.3950546464,4587.03
2020-01-01,7170.6318687902,4586.59
2020-01-02,6946.8252691409,4586.46
2020-01-03,7315.3093603156,4585.28
2020-01-04,7343.1641943893,4622.81
2020-01-05,7345.5306918177,4624.74
2020-01-06,7765.7977346581,4625.49
2020-01-07,8136.0868419053,4624.75
2020-01-08,8059.699528872,4626.05
2020-01-09,7817.1360932203,4627.55
2020-01-10,8129.8179199299,4627.58
2020-01-11,8032.0054950322,4635.63
2020-01-12,8164.5499931619,4663.14
2020-01-13,8121.9256676213,4693.86
2020-01-14,8830.1678734658,4708.53
2020-01-15,8811.4482025132,4715.35
2020-01-16,8718.6869980129,4718.62
2020-01-17,8912.5419041496,4773.96
2020-01-18,8928.1807565751,4778.97
2020-01-19,8687.3548366452,4785.61
2020-01-20,8636.2587862069,4790.79
2020-01-21,8730.8675601987,4795.33
2020-01-22,8647.9004739918,4797.45
2020-01-23,8366.3846139684,4801.93
2020-01-24,8423.3909581531,4803.94
2020-01-25,8344.7745689655,4805.04
2020-01-26,8573.874809585,4806.5
2020-01-27,8901.9592848627,4810.89
2020-01-28,9297.3883176505,4809.53
2020-01-29,9311.9475435418,4811.61
2020-01-30,9508.9209649328,4812.25
2020-01-31,9357.284782408,4809.66
2020-02-01,9381.8860286382,4810.24
2020-02-02,9339.387063121,4809.27
2020-02-03,9279.8125205143,4787.48
2020-02-04,9161.6271977206,4788.4
2020-02-05,9628.1367758621,4785.23
2020-02-06,9739.2804364699,4769.02
2020-02-07,9800.2793998247,4759.67
2020-02-08,9911.2934084161,4761.51
2020-02-09,10151.0832026885,4764.14
2020-02-10,9872.3618730567,4770.65
2020-02-11,10272.2225558738,4780.85
2020-02-12,10360.1352229106,4781.19
2020-02-13,10235.4973226184,4819.47
2020-02-14,10361.6156901812,4818.13
2020-02-15,9911.7243270018,4818.19
2020-02-16,9952.0466115722,4819.34
2020-02-17,9683.0796277031,4842.38
2020-02-18,10195.3037904734,4843.32
2020-02-19,9636.0022986558,4842.28
2020-02-20,9614.030122443,4840.66
2020-02-21,9701.7975026885,4840.08
2020-02-22,9675.2490575687,4842.22
2020-02-23,9972.8424230859,4846.21
2020-02-24,9648.0078831093,4849.27
2020-02-25,9344.2871400935,4842.76
2020-02-26,8798.8889485681,4845.96
2020-02-27,8779.0294818819,4847.16
2020-02-28,8750.5934459965,4846.65
2020-02-29,8582.0902996493,4847.49
2020-03-01,8541.7738939217,4848.62
2020-03-02,8906.2147564582,4849.84
2020-03-03,8768.8106142022,4875.16
2020-03-04,8756.36957218,4882.24
2020-03-05,9062.6158027469,4879.04
2020-03-06,9147.0850589714,4884.95
2020-03-07,8898.3069567504,4887.29
2020-03-08,8109.6145411455,4889.86
2020-03-09,7896.3853198714,4887.39
2020-03-10,7909.927875453,4891.2
2020-03-11,7939.341334775,4892.28
2020-03-12,4959.3134143776,4874.8
2020-03-13,5627.6923883694,4855.03
2020-03-14,5145.172506429,4853.35
2020-03-15,5358.6106633548,4853.43
2020-03-16,5012.9273877849,4851.46
2020-03-17,5416.7547106955,4842.07
2020-03-18,5392.4878359439,4843.01
2020-03-19,6203.5516320865,4841.57
2020-03-20,6174.1494760374,4838.48
2020-03-21,6175.8310222092,4838.8
2020-03-22,5830.5609796026,4839.48
2020-03-23,6486.4086573349,4838.22
2020-03-24,6775.0576189363,4839.0
2020-03-25,6689.969012858,4831.48
2020-03-26,6754.4603360608,4829.28
2020-03-27,6490.7954150205,4828.27
2020-03-28,6231.8198902396,4827.9
2020-03-29,5904.8575867914,4827.22
2020-03-30,6436.9057001753,4828.36
2020-03-31,6432.3832421391,4827.94
2020-04-01,6643.1100087084,4832.77
2020-04-02,6792.7422220923,4832.98
2020-04-03,6751.9025517826,4834.66
2020-04-04,6859.9891686733,4840.29
2020-04-05,6790.8124726476,4843.18
2020-04-06,7298.1737451783,4844.0
2020-04-07,7187.5933366452,4841.6
2020-04-08,7372.1947639977,4845.34
2020-04-09,7299.5791879018,4849.1
2020-04-10,6859.8226747516,4849.42
2020-04-11,6883.1822289597,4850.73
2020-04-12,6978.666286616,4858.89
2020-04-13,6863.575533197,4861.66
2020-04-14,6875.5385034483,4862.5
2020-04-15,6625.4757751023,4863.4
2020-04-16,7127.7922822326,4863.97
2020-04-17,7081.395198422,4861.83
2020-04-18,7262.7923436002,4861.16
2020-04-19,7150.2442154588,4860.38
2020-04-20,6853.2734147867,4862.31
2020-04-21,6870.4236986558,4869.86
2020-04-22,7123.6569199299,4869.29
2020-04-23,7488.6051652835,4869.72
2020-04-24,7506.4433164816,4869.85
2020-04-25,7537.7382091175,4869.69
2020-04-26,7684.0685216832,4873.25
2020-04-27,7777.4915185856,4873.72
2020-04-28,7769.899698422,4874.47
2020-04-29,8761.83716955,4870.26
2020-04-30,8652.4109912332,4868.33
2020-05-01,8855.53525827,4869.51
2020-05-02,8977.281705377,4877.35
2020-05-03,8896.7956383986,4881.23
2020-05-04,8881.9543045003,4881.22
2020-05-05,8985.8795993571,4888.04
2020-05-06,9266.8130730567,4888.4
2020-05-07,9993.7531768556,4887.92
2020-05-08,9859.3236046172,4883.52
2020-05-09,9577.3389223846,4883.13
2020-05-10,8715.0332932203,4883.05
2020-05-11,8591.6528843367,4882.23
2020-05-12,8817.2506811222,4883.77
2020-05-13,9322.9972020456,4884.54
2020-05-14,9801.2694877265,4883.22
2020-05-15,9326.8758589129,4878.57
2020-05-16,9395.4753893045,4878.84
2020-05-17,9682.5324811806,4882.5
2020-05-18,9726.8500220924,4882.3
2020-05-19,9754.2014620105,4885.2
2020-05-20,9515.702550263,4882.27
2020-05-21,9068.8012293396,4882.31
2020-05-22,9161.8150338983,4881.92
2020-05-23,9183.6621250731,4882.25
2020-05-24,8806.2306571596,4884.59
2020-05-25,8909.1925815313,4884.76
2020-05-26,8835.1372533606,4886.25
2020-05-27,9169.0574392168,4888.78
2020-05-28,9568.2618530099,4888.32
2020-05-29,9432.4133334307,4884.61
2020-05-30,9691.6804911748,4885.14
2020-05-31,9433.9438466394,4883.81
2020-06-01,10199.1350542373,4870.26
2020-06-02,9512.3465330216,4870.29
2020-06-03,9642.2734003507,4871.36
2020-06-04,9813.360679135,4868.98
2020-06-05,9641.8916225599,4870.28
2020-06-06,9668.6705385739,4873.21
2020-06-07,9747.5801110462,4876.28
2020-06-08,9769.3423614845,4878.33
2020-06-09,9779.4221656634,4880.81
2020-06-10,9888.4441746932,4880.4
2020-06-11,9277.4511693162,4881.66
2020-06-12,9456.1615333139,4882.74
2020-06-13,9461.3337986558,4884.38
2020-06-14,9342.955635301,4885.68
2020-06-15,9441.38321128,4890.02
2020-06-16,9520.0919482759,4893.37
2020-06-17,9448.6935606078,4896.02
2020-06-18,9389.9907663939,4899.02
2020-06-19,9285.991582934,4901.35
2020-06-20,9357.2924644652,4904.61
2020-06-21,9284.7693718293,4907.83
2020-06-22,9684.6201847458,4910.98
2020-06-23,9611.7259982466,4914.28
2020-06-24,9292.9435435418,4911.17
2020-06-25,9247.1214324956,4914.7
2020-06-26,9159.4377720631,4920.34
2020-06-27,9002.1656171829,4921.13
2020-06-28,9108.0656745763,4921.89
2020-06-29,9184.247366277,4921.9
2020-06-30,9143.967585301,4922.73
2020-07-01,9241.3396123904,4921.42
2020-07-02,9094.3872867914,4920.55
2020-07-03,9066.6906966102,4921.6
2020-07-04,9126.2195549386,4921.63
2020-07-05,9079.6140180888,4922.05
2020-07-06,9338.9425911748,4922.53
2020-07-07,9252.1587326125,4921.93
2020-07-08,9434.5679564582,4922.59
2020-07-09,9231.5023475161,4923.31
2020-07-10,9285.2210154296,4923.66
2020-07-11,9237.1710081824,4934.01
2020-07-12,9289.0979769141,4936.11
2020-07-13,9236.6225011689,4937.26
2020-07-14,9260.3569868498,4935.6
2020-07-15,9196.7255589714,4951.49
2020-07-16,9132.5923120982,4974.53
2020-07-17,9156.4687097604,4980.59
2020-07-18,9175.9053085915,4984.46
2020-07-19,9218.8423108124,4990.04
2020-07-20,9167.1905675044,5003.66
2020-07-21,9388.5743497954,5006.87
2020-07-22,9531.2574301578,5011.36
2020-07-23,9609.1667153711,5013.26
2020-07-24,9548.1007270602,5014.82
2020-07-25,9702.4527904734,5015.25
2020-07-26,9933.9065542373,5017.79
2020-07-27,11046.5083295149,5037.81
2020-07-28,10944.6129789012,5031.09
2020-07-29,11115.7712819988,5031.98
2020-07-30,11135.3907261835,5030.62
2020-07-31,11338.1973407949,5032.41
2020-08-01,11797.5821265342,5037.37
2020-08-02,11094.0206841321,5038.18
2020-08-03,11236.0956805377,5038.77
2020-08-04,11202.651909059,5039.75
2020-08-05,11721.4384715956,5040.76
2020-08-06,11769.3091081239,5041.77
2020-08-07,11598.9690585038,5040.22
2020-08-08,11743.0086350088,5040.22
2020-08-09,11680.5173661601,5041.34
2020-08-10,11870.3695447107,5048.53
2020-08-11,11392.6440884278,5050.41
2020-08-12,11575.5124736996,5048.33
2020-08-13,11773.4481155465,5048.22
2020-08-14,11774.4082518995,5046.18
2020-08-15,11866.9103613092,5046.37
2020-08-16,11899.6427535944,5048.63
2020-08-17,12315.7624166569,5048.9
2020-08-18,11992.6959962595,5049.74
2020-08-19,11736.8490645237,5048.08
2020-08-20,11867.5203439509,5046.27
2020-08-21,11524.6989491525,5045.78
2020-08-22,11682.2891503799,5045.15
2020-08-23,11665.6092735243,5045.16
2020-08-24,11771.4080537405,5045.86
2020-08-25,11358.4543202805,5043.7
2020-08-26,11472.0491204559,5037.9
2020-08-27,11314.6737410286,5038.05
2020-08-28,11527.8830322326,5040.95
2020-08-29,11490.7623477499,5040.04
2020-08-30,11698.9758329632,5039.92
2020-08-31,11678.3482268849,5033.23
2020-09-01,11970.364856166,5032.02
2020-09-02,11414.5209336645,5032.19
2020-09-03,10261.4944095266,5029.27
2020-09-04,10471.9664133255,5026.09
2020-09-05,10128.64358609,5024.32
2020-09-06,10253.2998980129,5024.05
2020-09-07,10367.8783543542,5025.4
2020-09-08,10108.6354501461,5031.94
2020-09-09,10223.1114091175,5031.39
2020-09-10,10334.6307302162,5032.01
2020-09-11,10387.0207419638,5031.85
2020-09-12,10436.9778322618,5033.88
2020-09-13,10322.5236148451,5035.67
2020-09-14,10662.719912332,5039.25
2020-09-15,10779.3810249562,5041.95
2020-09-16,10968.3205465809,5037.11
2020-09-17,10936.2927505552,5036.19
2020-09-18,10920.1128439509,5034.37
2020-09-19,11073.7795478083,5030.62
2020-09-20,10921.2180998247,5028.95
2020-09-21,10455.3799623027,5028.06
2020-09-22,10519.8391641146,5027.03
2020-09-23,10233.2995687317,5027.16
2020-09-24,10739.0427094097,5027.13
2020-09-25,10683.6305806546,5024.68
2020-09-26,10742.0304202221,5023.87
2020-09-27,10758.8242899474,5023.02
2020-09-28,10727.3750541204,5022.95
2020-09-29,10841.1427444769,5021.98
2020-09-30,10772.351766803,5017.04
2020-10-01,10606.6173325541,5016.2
2020-10-02,10570.1056777908,5013.01
2020-10-03,10555.7054339567,5015.32
2020-10-04,10665.618622443,5017.73
2020-10-05,10772.6355995909,5018.17
2020-10-06,10596.3735493863,5035.93
2020-10-07,10667.1943941555,5040.03
2020-10-08,10902.5293637054,5042.26
2020-10-09,11074.1036797779,5041.03
2020-10-10,11302.8542864407,5043.5
2020-10-11,11378.2625284629,5047.86
2020-10-12,11548.401556692,5048.91
2020-10-13,11434.9687849211,5051.51
2020-10-14,11417.10811391,5055.13
2020-10-15,11502.5812390415,5061.02
2020-10-16,11338.9871765634,5066.86
2020-10-17,11362.8022174167,5071.05
2020-10-18,11489.6225650497,5077.22
2020-10-19,11745.8119675628,5079.14
2020-10-20,11929.4572507306,5082.35
2020-10-21,12848.4906177674,5085.97
2020-10-22,12997.4993417884,5069.74
2020-10-23,12953.4296969608,5041.2
2020-10-24,13113.8669231444,5041.76
2020-10-25,13041.6410374635,5046.72
2020-10-26,13080.6561698422,5048.04
2020-10-27,13675.5239275278,5048.39
2020-10-28,13290.3288497954,5049.23
2020-10-29,13475.2173007013,5049.35
2020-10-30,13603.2960908825,5048.7
2020-10-31,13807.2336110462,5052.46
2020-11-01,13736.89941128,5059.28
2020-11-02,13595.5647603741,5053.23
2020-11-03,13996.9153985973,5058.08
2020-11-04,14129.1481954997,5059.09
2020-11-05,15606.466833723,5034.56
2020-11-06,15618.9724713618,5032.49
2020-11-07,14866.3563045003,5037.51
2020-11-08,15500.0007071888,5028.96
2020-11-09,15319.8199725307,5029.57
2020-11-10,15319.2756762127,5030.92
2020-11-11,15731.2411057861,5033.5
2020-11-12,16289.8148977206,5037.21
2020-11-13,16330.062767972,5036.99
2020-11-14,16102.0100169492,5039.06
2020-11-15,15986.7549905903,5039.86
2020-11-16,16743.0539398013,5039.28
2020-11-17,17682.1691870251,5034.29
2020-11-18,17804.6900239626,5029.05
2020-11-19,17818.6686621859,5030.29
2020-11-20,18663.7818531268,5013.35
2020-11-21,18706.5893354179,5004.64
2020-11-22,18482.6926317358,5005.99
2020-11-23,18373.2577597896,5009.82
2020-11-24,19150.2510485096,5005.66
2020-11-25,18748.3937130333,5028.42
2020-11-26,17113.7168714202,5028.28
2020-11-27,17101.6030180596,5012.51
2020-11-28,17745.3773124489,5015.55
2020-11-29,18190.8668804208,5017.93
2020-11-30,19664.4076066628,5015.83
2020-12-01,18820.6077895967,5012.75
2020-12-02,19214.8722290473,5008.76
2020-12-03,19470.3112080655,5012.95
2020-12-04,18732.9670909994,5013.01
2020-12-05,19114.6331309176,5016.68
2020-12-06,19356.3136767972,5020.3
2020-12-07,19182.1768328463,5026.74
2020-12-08,18340.9781376973,5033.17
2020-12-09,18574.6967352426,5036.65
2020-12-10,18294.8469514904,5041.26
2020-12-11,18061.760025716,5034.31
2020-12-12,18813.2837685564,5037.53
2020-12-13,19156.0825055523,5020.75
2020-12-14,19286.7512992402,5025.22
2020-12-15,19432.5884640561,5028.44
2020-12-16,21370.7203186441,5022.82
2020-12-17,22789.2674160725,5017.1
2020-12-18,23048.7645610754,5007.53
2020-12-19,23856.7735192285,5008.21
2020-12-20,23528.5506135593,4996.91
2020-12-21,22937.4183435418,4993.4
2020-12-22,23756.8887685564,4980.88
2020-12-23,23307.2709018118,4973.14
2020-12-24,23707.6330440678,4971.55
2020-12-25,24669.1643220339,4969.84
2020-12-26,26478.0681052016,4966.76
2020-12-27,26430.8565971946,4971.48
2020-12-28,27039.3490199883,4949.78
2020-12-29,27231.2034552893,4948.56
2020-12-30,28844.6136781999,4949.77
2020-12-31,29022.6714126242,4952.42
2021-01-01,29380.6937327878,4949.04
2021-01-02,32022.6810578609,4970.69
2021-01-03,33277.8353050848,4966.99
2021-01-04,31802.1467136178,4974.99
2021-01-05,34013.1741724138,4985.16
2021-01-06,36643.2777223846,5001.37
2021-01-07,39215.6511490356,5018.72
2021-01-08,40775.4045634132,5021.49
2021-01-09,40370.6823495032,5020.02
2021-01-10,38329.3401665693,5042.56
2021-01-11,35269.5137177089,5054.01
2021-01-12,33712.4685452952,5059.6
2021-01-13,37296.5475277615,5069.56
2021-01-14,39045.518340152,5100.02
2021-01-15,36710.3174248977,5086.99
2021-01-16,36177.2610970193,5089.27
2021-01-17,36069.939466803,5086.99
2021-01-18,36594.2964018118,5085.95
2021-01-19,36250.1461893629,5092.44
2021-01-20,35515.480012858,5086.57
2021-01-21,31022.9510280538,5092.31
2021-01-22,32986.4357568673,5100.67
2021-01-23,32036.2822723553,5105.2
2021-01-24,32216.1042904734,5109.52
2021-01-25,32419.7059462303,5113.27
2021-01-26,32640.6391426067,5118.43
2021-01-27,30358.9347235535,5118.89
2021-01-28,33511.287595149,5123.28
2021-01-29,34166.1494259497,5111.64
2021-01-30,34349.9170952659,5116.72
2021-01-31,33157.8325745178,5106.62
2021-02-01,33570.2718468732,5109.72
2021-02-02,35596.1489094097,5117.2
2021-02-03,37578.3732068966,5127.54
2021-02-04,37129.2029376972,5118.39
2021-02-05,38045.4136084161,5114.0
2021-02-06,39341.727081239,5123.1
2021-02-07,39003.0121817651,5136.57
2021-02-08,46121.9340724722,5143.55
2021-02-09,46548.1619912332,5143.48
2021-02-10,45078.128350263,5139.72
2021-02-11,47892.8409181765,5143.2
2021-02-12,47525.2091431911,5146.73
2021-02-13,47208.6250270602,5150.45
2021-02-14,48829.8275096435,5152.99
2021-02-15,48110.2417334892,5155.94
2021-02-16,49140.3826578024,5158.95
2021-02-17,52224.9391139684,5159.07
2021-02-18,51650.0699485681,5176.49
2021-02-19,55820.5044038574,5183.94
2021-02-20,55861.8205670953,5185.87
2021-02-21,57500.7161102864,5229.27
2021-02-22,53952.1533386324,5228.05
2021-02-23,48560.4890350672,5262.17
2021-02-24,49567.3456890707,5263.94
2021-02-25,47568.131170076,5261.01
2021-02-26,46231.7675784921,5264.54
2021-02-27,45834.5133611923,5268.65
2021-02-28,45359.4641642314,5269.82
2021-03-01,49634.4471092928,5276.15
2021-03-02,48304.7054879018,5280.85
2021-03-03,50690.4671835184,5293.4
2021-03-04,48472.7954751607,5300.22
2021-03-05,48800.8173594389,5304.31
2021-03-06,48970.5244868498,5304.85
2021-03-07,51086.4681794272,5310.91
2021-03-08,52088.475131502,5320.96
2021-03-09,54739.1352542373,5319.52
2021-03-10,56116.040912332,5321.02
2021-03-11,57847.2549357101,5356.73
2021-03-12,57334.641534775,5358.79
2021-03-13,61288.7941276447,5359.07
2021-03-14,59905.6184704851,5356.88
2021-03-15,56121.121924021,5406.82
2021-03-16,56500.4460257159,5416.32
2021-03-17,58683.0659824664,5430.67
2021-03-18,57731.4798410871,5448.02
2021-03-19,58168.1219222677,5452.6
2021-03-20,58247.8847066043,5460.31
2021-03-21,57447.9330198714,5478.3
2021-03-22,54453.1373508475,5505.09
2021-03-23,54563.6119458211,5511.58
2021-03-24,52595.4113237873,5539.77
2021-03-25,51547.1248953828,5540.41
2021-03-26,54817.8571122151,5538.0
2021-03-27,56019.8373055523,5532.06
2021-03-28,55713.0381396844,5534.31
2021-03-29,57571.2333477498,5541.85
2021-03-30,58684.5483921683,5548.59
2021-03-31,58792.1948275862,5556.96
2021-04-01,58818.9770985973,5556.68
2021-04-02,59031.5340192285,5558.26
2021-04-03,57282.3896247808,5582.1
2021-04-04,58202.199391993,5588.54
2021-04-05,58755.8525295149,5618.97
2021-04-06,58084.0664231444,5630.01
2021-04-07,56266.8346762127,5631.05
2021-04-08,57963.3445994155,5598.05
2021-04-09,58051.7625563998,5606.34
2021-04-10,59651.5589877265,5604.04
2021-04-11,59932.9306469901,5617.41
2021-04-12,59905.9363744594,5695.24
2021-04-13,63445.638314436,5713.17
2021-04-14,62869.4955873758,5732.82
2021-04-15,63231.162987142,5748.09
2021-04-16,61571.1100905903,5721.43
2021-04-17,60280.8761758036,5730.58
2021-04-18,56389.5579812975,5716.28
2021-04-19,55798.1370771479,5730.2
2021-04-20,56474.3737586207,5749.93
2021-04-21,54025.7995745178,5771.6
2021-04-22,51882.0598106371,5783.26
2021-04-23,50954.9100607832,5798.92
2021-04-24,50279.9484464056,5824.79
2021-04-25,48946.9407428404,5839.98
2021-04-26,53943.3499783752,5872.82
2021-04-27,55027.0309848042,5906.54
2021-04-28,54787.3787071888,5925.8
2021-04-29,53567.0811938048,5954.23
2021-04-30,57741.44441654,5989.45
2021-05-01,57863.5903927528,6021.52
2021-05-02,56572.5968410286,6042.91
2021-05-03,57243.0416054939,6079.61
2021-05-04,53724.10892519,6100.08
2021-05-05,57342.0256616014,6131.31
2021-05-06,56527.3529789597,6161.59
2021-05-07,57341.0684549386,6188.91
2021-05-08,58736.1258950906,6234.16
2021-05-09,58288.4256303916,6266.3
2021-05-10,55902.9277399182,6289.66
2021-05-11,56612.1026487434,6349.3
2021-05-12,50972.355081239,6360.17
2021-05-13,49368.6144739918,6370.24
2021-05-14,49997.3959011105,6379.39
2021-05-15,47047.9633331385,6409.41
2021-05-16,46022.5037090006,6438.56
2021-05-17,43492.3954833431,6463.32
2021-05-18,42789.8093921683,6498.84
2021-05-19,37642.5200017534,6532.83
2021-05-20,40799.4021475745,6512.58
2021-05-21,37174.3311014027,6556.56
2021-05-22,37643.4197983635,6711.95
2021-05-23,34774.207221917,6757.88
2021-05-24,38630.4091186441,6807.08
2021-05-25,38269.7710747516,6829.76
2021-05-26,39194.8588980129,6871.3
2021-05-27,38510.8570417884,6913.97
2021-05-28,35596.7179510228,6940.4
2021-05-29,34681.8183670368,6924.19
2021-05-30,35652.1687703098,6949.45
2021-05-31,37312.9748970193,7024.31
