d,price_usd,nupl
2018-12-12,3423.0129178843,-0.3542
2018-12-13,3260.341582408,-0.4195
2018-12-14,3198.9474736996,-0.4435
2018-12-15,3185.074043834,-0.4483
2018-12-16,3195.4145552309,-0.4422
2018-12-17,3499.1564818819,-0.3163
2018-12-18,3659.5273793104,-0.2555
2018-12-19,3697.7253033314,-0.2411
2018-12-20,4067.7377077732,-0.1285
2018-12-21,3839.0851084161,-0.1938
2018-12-22,3964.9461163063,-0.1558
2018-12-23,3942.6669959088,-0.1616
2018-12-24,4040.0457895967,-0.133
2018-12-25,3761.5840108124,-0.2156
2018-12-26,3807.6574535359,-0.2004
2018-12-27,3585.4605359439,-0.273
2018-12-28,3881.0548848627,-0.173
2018-12-29,3823.1383261251,-0.19
2018-12-30,3825.4074628872,-0.1883
2018-12-31,3687.1999400935,-0.2313
2019-01-01,3808.1178316774,-0.1917
2019-01-02,3898.1974880187,-0.164
2019-01-03,3784.3886347165,-0.1978
2019-01-04,3827.5245943893,-0.1838
2019-01-05,3798.6139549971,-0.1925
2019-01-06,4045.9937749854,-0.1192
2019-01-07,4001.0182781999,-0.131
2019-01-08,3992.6227893045,-0.1328
2019-01-09,4004.2590356517,-0.1294
2019-01-10,3627.9034500292,-0.2349
2019-01-11,3624.1614210988,-0.2349
2019-01-12,3617.0220783168,-0.2368
2019-01-13,3508.6701081239,-0.2742
2019-01-14,3666.9451937464,-0.2188
2019-01-15,3581.293015488,-0.2486
2019-01-16,3606.9865756867,-0.2393
2019-01-17,3640.1291306254,-0.2272
2019-01-18,3609.4267361192,-0.237
2019-01-19,3687.3019611338,-0.2104
2019-01-20,3538.313722969,-0.2607
2019-01-21,3535.623393045,-0.2611
2019-01-22,3577.3083497954,-0.2438
2019-01-23,3551.8938211572,-0.252
2019-01-24,3567.5889336645,-0.246
2019-01-25,3561.3504979544,-0.2473
2019-01-26,3557.0399152542,-0.2482
2019-01-27,3537.6141306254,-0.2544
2019-01-28,3435.0525140269,-0.2899
2019-01-29,3395.8237632963,-0.3036
2019-01-30,3437.8958661601,-0.2862
2019-01-31,3410.131616014,-0.2958
2019-02-01,3445.0498912916,-0.2818
2019-02-02,3461.9351174752,-0.2751
2019-02-03,3413.0216163063,-0.2929
2019-02-04,3411.3879617183,-0.2922
2019-02-05,3426.4650113968,-0.2859
2019-02-06,3367.5063649912,-0.307
2019-02-07,3358.8735990649,-0.3093
2019-02-08,3612.4796192285,-0.2171
2019-02-09,3621.2681209819,-0.2141
2019-02-10,3642.0223591467,-0.207
2019-02-11,3590.6184836353,-0.2237
2019-02-12,3587.9024658095,-0.2239
2019-02-13,3576.0853725891,-0.2252
2019-02-14,3561.9163834015,-0.2296
2019-02-15,3565.0069237288,-0.228
2019-02-16,3584.73600263,-0.2202
2019-02-17,3622.7574289889,-0.207
2019-02-18,3866.1292171245,-0.131
2019-02-19,3895.4352109877,-0.1219
2019-02-20,3931.6138290473,-0.1125
2019-02-21,3892.2617942724,-0.123
2019-02-22,3948.3005105202,-0.107
2019-02-23,4110.1511212741,-0.063
2019-02-24,3754.183789889,-0.1629
2019-02-25,3822.0186966686,-0.1415
2019-02-26,3796.1750683811,-0.149
2019-02-27,3799.3819924021,-0.1476
2019-02-28,3792.947722969,-0.149
2019-03-01,3810.6326925774,-0.1434
2019-03-02,3809.6433909994,-0.1434
2019-03-03,3782.3818702513,-0.1514
2019-03-04,3698.1618550555,-0.1764
2019-03-05,3840.1280490941,-0.133
2019-03-06,3851.9984254822,-0.1292
2019-03-07,3855.9231683226,-0.1279
2019-03-08,3839.233552893,-0.1323
2019-03-09,3910.3611665693,-0.1117
2019-03-10,3903.9119509059,-0.1133
2019-03-11,3851.5689216832,-0.1278
2019-03-12,3858.9148237873,-0.1251
2019-03-13,3851.9574663939,-0.1269
2019-03-14,3853.7832650497,-0.126
2019-03-15,3901.9142068966,-0.112
2019-03-16,3989.7960768556,-0.0869
2019-03-17,3967.1434944477,-0.0931
2019-03-18,3969.4401458212,-0.0922
2019-03-19,3996.1679035652,-0.085
2019-03-20,4030.6552758621,-0.0756
2019-03-21,3976.2738500877,-0.0899
2019-03-22,3983.8876458212,-0.0876
2019-03-23,3981.7760330216,-0.088
2019-03-24,3970.6669880187,-0.0909
2019-03-25,3908.2388386908,-0.1077
2019-03-26,3917.763402104,-0.1046
2019-03-27,4027.0079178843,-0.0748
2019-03-28,4010.9374620105,-0.079
2019-03-29,4089.4610400351,-0.0589
2019-03-30,4091.8910383402,-0.0582
2019-03-31,4094.3178147282,-0.0566
2019-04-01,4138.4178077148,-0.0454
2019-04-02,4903.719462069,0.1142
2019-04-03,4960.2276027469,0.1232
2019-04-04,4911.2697024547,0.1138
2019-04-05,5033.2254836938,0.1351
2019-04-06,5044.3568459381,0.1368
2019-04-07,5189.1119555815,0.1605
2019-04-08,5283.4230248393,0.1748
2019-04-09,5195.5779088253,0.1604
2019-04-10,5311.7416032729,0.178
2019-04-11,5050.6660085915,0.1357
2019-04-12,5082.8614320281,0.1407
2019-04-13,5074.7906925774,0.1391
2019-04-14,5156.8040406195,0.1535
2019-04-15,5042.897738457,0.1346
2019-04-16,5205.9629574518,0.1612
2019-04-17,5226.3522151958,0.164
2019-04-18,5278.5023395675,0.172
2019-04-19,5289.9512191116,0.1716
2019-04-20,5313.9732621274,0.1752
2019-04-21,5295.7338281707,0.1724
2019-04-22,5383.7999753361,0.1856
2019-04-23,5544.8627118644,0.2084
2019-04-24,5431.9479196376,0.1928
2019-04-25,5127.6731673875,0.1455
2019-04-26,5150.1646606663,0.1502
2019-04-27,5181.807763647,0.1555
2019-04-28,5148.6696154296,0.15
2019-04-29,5148.8004932788,0.1504
2019-04-30,5266.6182025132,0.169
2019-05-01,5315.1753290473,0.179
2019-05-02,5393.1293763881,0.1907
2019-05-03,5658.4303883694,0.2279
2019-05-04,5774.7124286967,0.243
2019-05-05,5728.3517022209,0.2364
2019-05-06,5691.6883740503,0.2304
2019-05-07,5825.744893045,0.2474
2019-05-08,5931.8005949737,0.26
2019-05-09,6150.1404447691,0.2853
2019-05-10,6357.463493571,0.3078
2019-05-11,7325.0828603156,0.3955
2019-05-12,6942.6231745178,0.3613
2019-05-13,7798.9057360023,0.4278
2019-05-14,7955.5576823495,0.4355
2019-05-15,8215.2068383986,0.4495
2019-05-16,7862.0716023378,0.4213
2019-05-17,7326.9206818819,0.3792
2019-05-18,7277.9875634132,0.3748
2019-05-19,8219.7427869667,0.4451
2019-05-20,7981.1393789597,0.4277
2019-05-21,7983.8084773817,0.4269
2019-05-22,7667.9021148451,0.4031
2019-05-23,7897.4712936879,0.4195
2019-05-24,7987.1003676213,0.425
2019-05-25,8061.5917607247,0.4296
2019-05-26,8731.5249558738,0.472
2019-05-27,8816.7867083577,0.4757
2019-05-28,8719.1258483343,0.4684
2019-05-29,8655.4885061368,0.4567
2019-05-30,8271.6219631794,0.4311
2019-05-31,8556.222185564,0.449
2019-06-01,8554.8073296318,0.4483
2019-06-02,8744.3537454705,0.4596
2019-06-03,8173.4012705435,0.421
2019-06-04,7649.9393319696,0.3851
2019-06-05,7798.5444663939,0.3962
2019-06-06,7776.7133261251,0.3944
2019-06-07,8023.950093045,0.4124
2019-06-08,7939.8051548802,0.406
2019-06-09,7634.0657507306,0.3821
2019-06-10,7993.3025385739,0.4087
2019-06-11,7922.4836271186,0.403
2019-06-12,8146.7561250731,0.4186
2019-06-13,8232.7773413793,0.4241
2019-06-14,8698.0048150205,0.4533
2019-06-15,8850.584816014,0.462
2019-06-16,9019.5170067212,0.4706
2019-06-17,9340.5721887785,0.4875
2019-06-18,9047.1327444769,0.4702
2019-06-19,9285.0556765634,0.4823
2019-06-20,9546.7197781999,0.4952
2019-06-21,10083.4863136762,0.5202
2019-06-22,10685.2952327878,0.5448
2019-06-23,10794.4276963764,0.5483
2019-06-24,11004.2069094681,0.555
2019-06-25,11726.2638308007,0.5798
2019-06-26,12863.4606849795,0.6112
2019-06-27,11109.7978418469,0.5486
2019-06-28,12358.2079582116,0.5904
2019-06-29,11944.3515473407,0.5751
2019-06-30,10842.6167109877,0.5306
2019-07-01,10569.5517282291,0.5182
2019-07-02,10766.0833162186,0.5261
2019-07-03,11952.0248935126,0.5711
2019-07-04,11177.0103787551,0.5401
2019-07-05,10998.3991004676,0.5324
2019-07-06,11208.225600526,0.5407
2019-07-07,11456.1836039158,0.5501
2019-07-08,12319.6228758036,0.5797
2019-07-09,12579.107616014,0.5866
2019-07-10,12106.7829313267,0.5677
2019-07-11,11294.678028346,0.5364
2019-07-12,11813.3237158971,0.5553
2019-07-13,11346.837148159,0.5368
2019-07-14,10283.0757891292,0.4895
2019-07-15,10926.3802741087,0.5189
2019-07-16,9471.1408647575,0.4458
2019-07-17,9674.8824611338,0.4566
2019-07-18,10679.8906896552,0.5057
2019-07-19,10532.2027291058,0.498
2019-07-20,10862.6485479252,0.5127
2019-07-21,10589.7064907656,0.4995
2019-07-22,10318.5609251899,0.4864
2019-07-23,9866.6489403857,0.4632
2019-07-24,9792.7875365284,0.4573
2019-07-25,9897.1867860316,0.4629
2019-07-26,9836.6967881356,0.4593
2019-07-27,9446.6720520748,0.4371
2019-07-28,9529.7887919345,0.4419
2019-07-29,9504.1589159556,0.4302
2019-07-30,9589.1092060199,0.435
2019-07-31,10059.0040189947,0.4609
2019-08-01,10400.3070143776,0.4779
2019-08-02,10529.6944544126,0.4837
2019-08-03,10810.4216686148,0.4966
2019-08-04,10986.5089291058,0.5041
2019-08-05,11790.0239375804,0.5353
2019-08-06,11423.4970017534,0.5187
2019-08-07,11967.2735473407,0.539
2019-08-08,11938.2346108708,0.5364
2019-08-09,11858.3410984804,0.5327
2019-08-10,11303.7305618936,0.5096
2019-08-11,11530.195242256,0.5187
2019-08-12,11384.6962465809,0.5121
2019-08-13,10867.05475827,0.4883
2019-08-14,10024.3795917008,0.445
2019-08-15,10310.0858696669,0.4603
2019-08-16,10373.3219028054,0.4633
2019-08-17,10207.1555616598,0.4546
2019-08-18,10331.3099760374,0.461
2019-08-19,10884.6297744009,0.4879
2019-08-20,10771.3923793688,0.4818
2019-08-21,10096.8302238457,0.4474
2019-08-22,10119.7145248393,0.4487
2019-08-23,10414.1441725891,0.462
2019-08-24,10147.0871548802,0.4478
2019-08-25,10100.3567783752,0.4451
2019-08-26,10362.6434723553,0.4587
2019-08-27,10168.221571654,0.448
2019-08-28,9724.799978083,0.423
2019-08-29,9482.3117349503,0.4087
2019-08-30,9577.678823495,0.4146
2019-08-31,9605.0244614261,0.4163
2019-09-01,9762.9365568966,0.4254
2019-09-02,10377.3383845704,0.4587
2019-09-03,10618.7815058445,0.4702
2019-09-04,10577.2410839275,0.4677
2019-09-05,10580.1846995909,0.4673
2019-09-06,10330.8497312098,0.4502
2019-09-07,10494.5069649328,0.4584
2019-09-08,10407.2656573933,0.4536
2019-09-09,10332.4644424313,0.4495
2019-09-10,10085.9519243133,0.4361
2019-09-11,10142.1480603741,0.4375
2019-09-12,10403.3599707773,0.4512
2019-09-13,10345.3387469316,0.4478
2019-09-14,10363.4528963179,0.4486
2019-09-15,10306.1696674459,0.4454
2019-09-16,10257.822761543,0.4427
2019-09-17,10195.6111811806,0.4391
2019-09-18,10161.3188664524,0.4365
2019-09-19,10268.3926291642,0.4422
2019-09-20,10170.1251161309,0.4367
2019-09-21,9986.4061081239,0.4263
2019-09-22,10047.0134748685,0.4297
2019-09-23,9692.7410479252,0.4091
2019-09-24,8613.6712485097,0.3367
2019-09-25,8424.1576464056,0.3233
2019-09-26,8091.6952992402,0.298
2019-09-27,8186.7796392753,0.3062
2019-09-28,8201.9790134424,0.3079
2019-09-29,8064.5080623612,0.2964
2019-09-30,8282.3654541204,0.315
2019-10-01,8314.5513901227,0.3183
2019-10-02,8362.5307323203,0.3223
2019-10-03,8254.3399102864,0.3138
2019-10-04,8165.6861512566,0.3066
2019-10-05,8141.6337137931,0.3046
2019-10-06,7854.6098129749,0.2795
2019-10-07,8226.0234292811,0.312
2019-10-08,8190.1151207481,0.309
2019-10-09,8598.3319207481,0.3416
2019-10-10,8578.0903793103,0.34
2019-10-11,8289.8540289305,0.3174
2019-10-12,8323.7501440678,0.3201
2019-10-13,8291.2506514319,0.3176
2019-10-14,8346.3684365868,0.319
2019-10-15,8160.7126275278,0.3041
2019-10-16,8003.8559231444,0.2909
2019-10-17,8072.4893822911,0.2971
2019-10-18,7959.331993571,0.2874
2019-10-19,7948.4773372297,0.2865
2019-10-20,8213.7090392753,0.3094
2019-10-21,8211.6545587376,0.3095
2019-10-22,8029.2053728814,0.2941
2019-10-23,7458.0358568089,0.2416
2019-10-24,7454.3711381648,0.2427
2019-10-25,8656.655177557,0.3465
2019-10-26,9249.6467609585,0.3867
2019-10-27,9558.1560440094,0.4059
2019-10-28,9319.1781416715,0.3897
2019-10-29,9431.2071239042,0.396
2019-10-30,9182.8550651666,0.3796
2019-10-31,9155.2772987727,0.3775
2019-11-01,9251.3812934541,0.383
2019-11-02,9300.1908375219,0.386
2019-11-03,9209.6386960842,0.38
2019-11-04,9418.3601306254,0.3934
2019-11-05,9330.787222969,0.3893
2019-11-06,9354.9333822911,0.3908
2019-11-07,9210.7482223846,0.3811
2019-11-08,8791.3339349503,0.3521
2019-11-09,8810.7845619521,0.3536
2019-11-10,9042.8907232028,0.37
2019-11-11,8713.2079295734,0.3463
2019-11-12,8788.9581429573,0.3518
2019-11-13,8766.7294305085,0.349
2019-11-14,8645.4358036236,0.34
2019-11-15,8465.8778885447,0.3262
2019-11-16,8477.6902428404,0.3272
2019-11-17,8505.1612232613,0.3294
2019-11-18,8183.5334135009,0.3035
2019-11-19,8116.8206725891,0.2981
2019-11-20,8076.5546600818,0.295
2019-11-21,7612.2774880187,0.2532
2019-11-22,7277.524273232,0.2208
2019-11-23,7324.8361785506,0.2268
2019-11-24,6943.3806560491,0.1846
2019-11-25,7139.0446859731,0.2077
2019-11-26,7165.4377302747,0.2116
2019-11-27,7526.86381654,0.2498
2019-11-28,7436.3363817066,0.2409
2019-11-29,7747.7380420807,0.2714
2019-11-30,7556.1937212157,0.2534
2019-12-01,7417.7272060199,0.2397
2019-12-02,7318.3125218001,0.23
2019-12-03,7306.4462333139,0.2294
2019-12-04,7215.0203448276,0.2203
2019-12-05,7404.0867949737,0.2404
2019-12-06,7534.2083559322,0.2538
2019-12-07,7512.06140263,0.2517
2019-12-08,7528.9402694331,0.2534
2019-12-09,7340.2274590883,0.2345
2019-12-10,7232.0917837522,0.2235
2019-12-11,7200.4644459965,0.2205
2019-12-12,7192.8490242548,0.2201
2019-12-13,7244.9037200468,0.2258
2019-12-14,7071.1070902981,0.207
2019-12-15,7111.2866699591,0.2115
2019-12-16,6882.3957953244,0.1859
2019-12-17,6608.9619798364,0.1534
2019-12-18,7284.6254836353,0.2325
2019-12-19,7146.1676376388,0.2178
2019-12-20,7184.2191720631,0.2218
2019-12-21,7140.29801128,0.2171
2019-12-22,7479.4024078901,0.2525
2019-12-23,7321.7487238457,0.2365
2019-12-24,7235.6290838106,0.2274
2019-12-25,7191.1741656926,0.2239
2019-12-26,7194.6397583285,0.2245
2019-12-27,7237.1504472823,0.2292
2019-12-28,7306.6433082992,0.2366
2019-12-29,7391.578521391,0.2462
2019-12-30,7229.3971006429,0.2293
2019-12-31,7167.3950546464,0.2229
2020-01-01,7170.6318687902,0.2233
2020-01-02,6946.8252691409,0.1984
2020-01-03,7315.3093603156,0.2386
2020-01-04,7343.1641943893,0.2416
2020-01-05,7345.5306918177,0.2418
2020-01-06,7765.7977346581,0.2823
2020-01-07,8136.0868419053,0.3145
2020-01-08,8059.699528872,0.3076
2020-01-09,7817.1360932203,0.2858
2020-01-10,8129.8179199299,0.3128
2020-01-11,8032.0054950322,0.3044
2020-01-12,8164.5499931619,0.3155
2020-01-13,8121.9256676213,0.3117
2020-01-14,8830.1678734658,0.3649
2020-01-15,8811.4482025132,0.3625
2020-01-16,8718.6869980129,0.3552
2020-01-17,8912.5419041496,0.3686
2020-01-18,8928.1807565751,0.3694
2020-01-19,8687.3548366452,0.352
2020-01-20,8636.2587862069,0.3482
2020-01-21,8730.8675601987,0.355
2020-01-22,8647.9004739918,0.3487
2020-01-23,8366.3846139684,0.3268
2020-01-24,8423.3909581531,0.3311
2020-01-25,8344.7745689655,0.3247
2020-01-26,8573.874809585,0.3425
2020-01-27,8901.9592848627,0.3663
2020-01-28,9297.3883176505,0.3924
2020-01-29,9311.9475435418,0.3922
2020-01-30,9508.9209649328,0.4037
2020-01-31,9357.284782408,0.393
2020-02-01,9381.8860286382,0.3943
2020-02-02,9339.387063121,0.3916
2020-02-03,9279.8125205143,0.3872
2020-02-04,9161.6271977206,0.3792
2020-02-05,9628.1367758621,0.4086
2020-02-06,9739.2804364699,0.4137
2020-02-07,9800.2793998247,0.4151
2020-02-08,9911.2934084161,0.4208
2020-02-09,10151.0832026885,0.4339
2020-02-10,9872.3618730567,0.4164
2020-02-11,10272.2225558738,0.438
2020-02-12,10360.1352229106,0.442
2020-02-13,10235.4973226184,0.4346
2020-02-14,10361.6156901812,0.4408
2020-02-15,9911.7243270018,0.4155
2020-02-16,9952.0466115722,0.4176
2020-02-17,9683.0796277031,0.4014
2020-02-18,10195.3037904734,0.43
2020-02-19,9636.0022986558,0.3968
2020-02-20,9614.030122443,0.3955
2020-02-21,9701.7975026885,0.4008
2020-02-22,9675.2490575687,0.399
2020-02-23,9972.8424230859,0.4165
2020-02-24,9648.0078831093,0.3967
2020-02-25,9344.2871400935,0.3764
2020-02-26,8798.8889485681,0.3384
2020-02-27,8779.0294818819,0.3373
2020-02-28,8750.5934459965,0.3353
2020-02-29,8582.0902996493,0.3224
2020-03-01,8541.7738939217,0.3194
2020-03-02,8906.2147564582,0.3469
2020-03-03,8768.8106142022,0.3364
2020-03-04,8756.36957218,0.3371
2020-03-05,9062.6158027469,0.3593
2020-03-06,9147.0850589714,0.365
2020-03-07,8898.3069567504,0.3473
2020-03-08,8109.6145411455,0.2843
2020-03-09,7896.3853198714,0.2663
2020-03-10,7909.927875453,0.2683
2020-03-11,7939.341334775,0.2729
2020-03-12,4959.3134143776,-0.1396
2020-03-13,5627.6923883694,0.0023
2020-03-14,5145.172506429,-0.0876
2020-03-15,5358.6106633548,-0.0431
2020-03-16,5012.9273877849,-0.1104
2020-03-17,5416.7547106955,-0.026
2020-03-18,5392.4878359439,-0.0299
2020-03-19,6203.5516320865,0.104
2020-03-20,6174.1494760374,0.1013
2020-03-21,6175.8310222092,0.1017
2020-03-22,5830.5609796026,0.0487
2020-03-23,6486.4086573349,0.1446
2020-03-24,6775.0576189363,0.1797
2020-03-25,6689.969012858,0.1695
2020-03-26,6754.4603360608,0.1772
2020-03-27,6490.7954150205,0.1444
2020-03-28,6231.8198902396,0.1093
2020-03-29,5904.8575867914,0.0609
2020-03-30,6436.9057001753,0.1388
2020-03-31,6432.3832421391,0.1386
2020-04-01,6643.1100087084,0.1683
2020-04-02,6792.7422220923,0.1865
2020-04-03,6751.9025517826,0.1817
2020-04-04,6859.9891686733,0.1945
2020-04-05,6790.8124726476,0.1863
2020-04-06,7298.1737451783,0.2417
2020-04-07,7187.5933366452,0.2303
2020-04-08,7372.1947639977,0.2491
2020-04-09,7299.5791879018,0.2415
2020-04-10,6859.8226747516,0.1961
2020-04-11,6883.1822289597,0.1989
2020-04-12,6978.666286616,0.2098
2020-04-13,6863.575533197,0.1968
2020-04-14,6875.5385034483,0.1983
2020-04-15,6625.4757751023,0.1684
2020-04-16,7127.7922822326,0.2268
2020-04-17,7081.395198422,0.2217
2020-04-18,7262.7923436002,0.2409
2020-04-19,7150.2442154588,0.229
2020-04-20,6853.2734147867,0.1961
2020-04-21,6870.4236986558,0.1983
2020-04-22,7123.6569199299,0.2266
2020-04-23,7488.6051652835,0.2636
2020-04-24,7506.4433164816,0.2649
2020-04-25,7537.7382091175,0.2678
2020-04-26,7684.0685216832,0.2815
2020-04-27,7777.4915185856,0.2887
2020-04-28,7769.899698422,0.2878
2020-04-29,8761.83716955,0.3636
2020-04-30,8652.4109912332,0.3539
2020-05-01,8855.53525827,0.3677
2020-05-02,8977.281705377,0.3757
2020-05-03,8896.7956383986,0.3696
2020-05-04,8881.9543045003,0.3681
2020-05-05,8985.8795993571,0.3748
2020-05-06,9266.8130730567,0.3924
2020-05-07,9993.7531768556,0.4326
2020-05-08,9859.3236046172,0.4236
2020-05-09,9577.3389223846,0.4066
2020-05-10,8715.0332932203,0.3483
2020-05-11,8591.6528843367,0.3396
2020-05-12,8817.2506811222,0.3565
2020-05-13,9322.9972020456,0.3903
2020-05-14,9801.2694877265,0.4191
2020-05-15,9326.8758589129,0.3894
2020-05-16,9395.4753893045,0.3937
2020-05-17,9682.5324811806,0.4113
2020-05-18,9726.8500220924,0.4128
2020-05-19,9754.2014620105,0.4136
2020-05-20,9515.702550263,0.3988
2020-05-21,9068.8012293396,0.3695
2020-05-22,9161.8150338983,0.3759
2020-05-23,9183.6621250731,0.3772
2020-05-24,8806.2306571596,0.3507
2020-05-25,8909.1925815313,0.3586
2020-05-26,8835.1372533606,0.3533
2020-05-27,9169.0574392168,0.3764
2020-05-28,9568.2618530099,0.402
2020-05-29,9432.4133334307,0.3931
2020-05-30,9691.6804911748,0.409
2020-05-31,9433.9438466394,0.3929
2020-06-01,10199.1350542373,0.4365
2020-06-02,9512.3465330216,0.396
2020-06-03,9642.2734003507,0.4037
2020-06-04,9813.360679135,0.4135
2020-06-05,9641.8916225599,0.403
2020-06-06,9668.6705385739,0.4044
2020-06-07,9747.5801110462,0.409
2020-06-08,9769.3423614845,0.4093
2020-06-09,9779.4221656634,0.4095
2020-06-10,9888.4441746932,0.4156
2020-06-11,9277.4511693162,0.3775
2020-06-12,9456.1615333139,0.3891
2020-06-13,9461.3337986558,0.3893
2020-06-14,9342.955635301,0.3815
2020-06-15,9441.38321128,0.3877
2020-06-16,9520.0919482759,0.3925
2020-06-17,9448.6935606078,0.3878
2020-06-18,9389.9907663939,0.3825
2020-06-19,9285.991582934,0.3756
2020-06-20,9357.2924644652,0.3802
2020-06-21,9284.7693718293,0.3752
2020-06-22,9684.6201847458,0.4005
2020-06-23,9611.7259982466,0.3956
2020-06-24,9292.9435435418,0.3752
2020-06-25,9247.1214324956,0.3722
2020-06-26,9159.4377720631,0.3646
2020-06-27,9002.1656171829,0.3535
2020-06-28,9108.0656745763,0.361
2020-06-29,9184.247366277,0.3661
2020-06-30,9143.967585301,0.363
2020-07-01,9241.3396123904,0.3696
2020-07-02,9094.3872867914,0.3594
2020-07-03,9066.6906966102,0.3574
2020-07-04,9126.2195549386,0.3615
2020-07-05,9079.6140180888,0.3582
2020-07-06,9338.9425911748,0.3757
2020-07-07,9252.1587326125,0.3698
2020-07-08,9434.5679564582,0.381
2020-07-09,9231.5023475161,0.3673
2020-07-10,9285.2210154296,0.3708
2020-07-11,9237.1710081824,0.3675
2020-07-12,9289.0979769141,0.3709
2020-07-13,9236.6225011689,0.3673
2020-07-14,9260.3569868498,0.3686
2020-07-15,9196.7255589714,0.364
2020-07-16,9132.5923120982,0.3595
2020-07-17,9156.4687097604,0.3612
2020-07-18,9175.9053085915,0.3625
2020-07-19,9218.8423108124,0.3653
2020-07-20,9167.1905675044,0.3617
2020-07-21,9388.5743497954,0.3764
2020-07-22,9531.2574301578,0.3853
2020-07-23,9609.1667153711,0.3898
2020-07-24,9548.1007270602,0.3856
2020-07-25,9702.4527904734,0.3951
2020-07-26,9933.9065542373,0.4087
2020-07-27,11046.5083295149,0.4659
2020-07-28,10944.6129789012,0.4593
2020-07-29,11115.7712819988,0.4666
2020-07-30,11135.3907261835,0.4666
2020-07-31,11338.1973407949,0.4751
2020-08-01,11797.5821265342,0.4947
2020-08-02,11094.0206841321,0.4624
2020-08-03,11236.0956805377,0.4674
2020-08-04,11202.651909059,0.4654
2020-08-05,11721.4384715956,0.4875
2020-08-06,11769.3091081239,0.4876
2020-08-07,11598.9690585038,0.4785
2020-08-08,11743.0086350088,0.4839
2020-08-09,11680.5173661601,0.4804
2020-08-10,11870.3695447107,0.488
2020-08-11,11392.6440884278,0.4658
2020-08-12,11575.5124736996,0.4736
2020-08-13,11773.4481155465,0.4817
2020-08-14,11774.4082518995,0.4809
2020-08-15,11866.9103613092,0.4845
2020-08-16,11899.6427535944,0.4855
2020-08-17,12315.7624166569,0.5011
2020-08-18,11992.6959962595,0.4872
2020-08-19,11736.8490645237,0.4758
2020-08-20,11867.5203439509,0.481
2020-08-21,11524.6989491525,0.4651
2020-08-22,11682.2891503799,0.4721
2020-08-23,11665.6092735243,0.4712
2020-08-24,11771.4080537405,0.4754
2020-08-25,11358.4543202805,0.4561
2020-08-26,11472.0491204559,0.4611
2020-08-27,11314.6737410286,0.4534
2020-08-28,11527.8830322326,0.4629
2020-08-29,11490.7623477499,0.4611
2020-08-30,11698.9758329632,0.4702
2020-08-31,11678.3482268849,0.4686
2020-09-01,11970.364856166,0.4804
2020-09-02,11414.5209336645,0.455
2020-09-03,10261.4944095266,0.3947
2020-09-04,10471.9664133255,0.4067
2020-09-05,10128.64358609,0.387
2020-09-06,10253.2998980129,0.3945
2020-09-07,10367.8783543542,0.4012
2020-09-08,10108.6354501461,0.3861
2020-09-09,10223.1114091175,0.393
2020-09-10,10334.6307302162,0.3995
2020-09-11,10387.0207419638,0.4026
2020-09-12,10436.9778322618,0.4054
2020-09-13,10322.5236148451,0.3988
2020-09-14,10662.719912332,0.4177
2020-09-15,10779.3810249562,0.4236
2020-09-16,10968.3205465809,0.4328
2020-09-17,10936.2927505552,0.4307
2020-09-18,10920.1128439509,0.4295
2020-09-19,11073.7795478083,0.4369
2020-09-20,10921.2180998247,0.4288
2020-09-21,10455.3799623027,0.4037
2020-09-22,10519.8391641146,0.4068
2020-09-23,10233.2995687317,0.3905
2020-09-24,10739.0427094097,0.4188
2020-09-25,10683.6305806546,0.4154
2020-09-26,10742.0304202221,0.4184
2020-09-27,10758.8242899474,0.4192
2020-09-28,10727.3750541204,0.4173
2020-09-29,10841.1427444769,0.4224
2020-09-30,10772.351766803,0.4186
2020-10-01,10606.6173325541,0.4095
2020-10-02,10570.1056777908,0.4074
2020-10-03,10555.7054339567,0.4066
2020-10-04,10665.618622443,0.4125
2020-10-05,10772.6355995909,0.418
2020-10-06,10596.3735493863,0.4083
2020-10-07,10667.1943941555,0.4119
2020-10-08,10902.5293637054,0.4241
2020-10-09,11074.1036797779,0.4324
2020-10-10,11302.8542864407,0.4435
2020-10-11,11378.2625284629,0.4468
2020-10-12,11548.401556692,0.4544
2020-10-13,11434.9687849211,0.4486
2020-10-14,11417.10811391,0.4471
2020-10-15,11502.5812390415,0.4507
2020-10-16,11338.9871765634,0.4426
2020-10-17,11362.8022174167,0.4436
2020-10-18,11489.6225650497,0.4495
2020-10-19,11745.8119675628,0.4599
2020-10-20,11929.4572507306,0.4672
2020-10-21,12848.4906177674,0.5033
2020-10-22,12997.4993417884,0.505
2020-10-23,12953.4296969608,0.5021
2020-10-24,13113.8669231444,0.5072
2020-10-25,13041.6410374635,0.5039
2020-10-26,13080.6561698422,0.5048
2020-10-27,13675.5239275278,0.5246
2020-10-28,13290.3288497954,0.5099
2020-10-29,13475.2173007013,0.5154
2020-10-30,13603.2960908825,0.5193
2020-10-31,13807.2336110462,0.5255
2020-11-01,13736.89941128,0.5223
2020-11-02,13595.5647603741,0.5159
2020-11-03,13996.9153985973,0.5227
2020-11-04,14129.1481954997,0.5257
2020-11-05,15606.466833723,0.5666
2020-11-06,15618.9724713618,0.5651
2020-11-07,14866.3563045003,0.5428
2020-11-08,15500.0007071888,0.5594
2020-11-09,15319.8199725307,0.5531
2020-11-10,15319.2756762127,0.552
2020-11-11,15731.2411057861,0.5625
